dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
50.0,0.027,0.8663,,,ACCELYA
50.0,0.025999999,0.8663,,,ACCELYA
50.0,0.0275,0.8663,,,ACCELYA
50.0,0.026199998,0.8663,,,ACCELYA
80.0,0.044299997,0.8748,,,ACCELYA
80.0,0.0454,0.8748,,,ACCELYA
80.0,0.0475,0.8748,,,ACCELYA
80.0,0.044899996,0.8748,,,ACCELYA
80.0,0.045500003,0.8748,,,ACCELYA
80.0,0.044699997,0.8748,,,ACCELYA
80.0,0.0436,0.8748,,,ACCELYA
80.0,0.045700002,0.8748,,,ACCELYA
80.0,0.0433,0.8748,,,ACCELYA
80.0,0.045,0.8748,,,ACCELYA
80.0,0.045300003,0.8748,,,ACCELYA
80.0,0.047399998,1.0236,,,ACCELYA
