country,industry,sector,longBusinessSummary,symbol
India,Agricultural Inputs,Basic Materials,"Mangalore Chemicals & Fertilizers Limited engages in the manufacture, trading, and sale of nitrogenous and phosphatic fertilizers in India. The company offers urea, di-ammonium phosphate, single superphosphate, and muriate of potash; and plant nutrition products, such as soil conditioners, organic products, micronutrients, specialty agri products, water soluble fertilizers, crop specific soil products, and wetting and spreading agents. It also provides other products, including ammonium bi carbonate, sulphonated naphthalene formaldehyde, and sulphuric acid products. The company was incorporated in 1966 and is based in Bengaluru, India. Mangalore Chemicals & Fertilizers Limited is a subsidiary of Zuari Agro Chemicals Limited.",MANGCHEFER
