country,industry,sector,longBusinessSummary,symbol
India,Electrical Equipment & Parts,Industrials,"S&S Power Switchgear Limited, together with its subsidiaries, provides transmission and distribution equipment for the power sector in India and the United Kingdom. The company offers centre and double break, pantograph, and vertical break disconnectors; control and protection equipment; vacuum circuit breakers for indoor and outdoor applications; spare parts; switchgears; P&C solutions; and electrical systems, products, and services. It also provides control and relay panels comprising remote tap changer, VSB, annunciator, SAS, gateway, network, telecommunication, control, and protection panels; GIS LCP, and RTU and SER; and protection and control panels for GT, EHV/HV, lines, traps, busbars, and capacitor banks. In addition, the company offers disconnector retrofit services comprising mid-life extension, mechanical to electrical ganging, motorization of old products, enabling smart drive box, mechanical interlock enhancement, and performance rating upgrade; refurbishment and rejuvenation services for disconnectors and circuit breakers; engineering and automation services; warranty and non-warranty services; training and assessment services; and asset management services. Further, it provides modernization of HV substation services, including project design and delivery of equipment; mounting of new HV equipment; production and delivery of concrete support structures; laying and connection of new control cables and wiring; mounting and connection of command-and-control cabinets; and electrical measurement, testing, and commissioning. The company sells its products online. It also exports its products to the SAARC, Southeast Asia, and Africa. The company was incorporated in 1975 and is headquartered in Maraimalai Nagar, India. S&S Power Switchgear Limited is a subsidiary of Hamilton & Company Limited.",S&SPOWER
