country,industry,sector,longBusinessSummary,symbol
India,Metal Fabrication,Industrials,"Tirupati Forge Limited manufactures and sells carbon steel forged flanges, and forged and other automotive components in India. The company provides slip-on, weld-neck, blind, lap-joint, threaded, and socket weld flanges; and elbow, tee, cross, coupling, half coupling, cap, plug, bushing, union, hex, nipple, and swag nipple forged pipe fittings. It also offers auto parts, gears, hammer unions, and seamless rolled rings. The company offers its products under the Tirupati brand name. Its products are used in automobile, construction and mining, aerospace, marine, railway, power, and oil and gas applications. Tirupati Forge Limited was incorporated in 2012 and is based in Rajkot, India.",TIRUPATIFL
