dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
7.1,0.0145000005,0.83779997,,,SUMICHEM
7.1,0.0143,0.83779997,,,SUMICHEM
7.1,0.014199999,0.83779997,,,SUMICHEM
7.1,0.014099999,0.83779997,,,SUMICHEM
7.1,0.0139,0.7126,,,SUMICHEM
7.1,0.0137,0.7126,,,SUMICHEM
7.1,0.013200001,0.7126,,,SUMICHEM
7.1,0.013300001,0.7126,,,SUMICHEM
7.1,0.012,0.7126,,,SUMICHEM
7.1,0.0121,0.7126,,,SUMICHEM
7.1,0.0127,0.7126,,,SUMICHEM
7.1,0.0128999995,0.7126,,,SUMICHEM
7.1,0.012999999,0.7126,,,SUMICHEM
7.1,0.0125,0.7126,,,SUMICHEM
