dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
0.6,0.0061000003,0.2362,0.6,2023-09-14,TPLPLASTEH
0.6,0.006,0.2362,,,TPLPLASTEH
0.6,0.0064,0.2362,,,TPLPLASTEH
0.6,0.0050999997,0.2362,,,TPLPLASTEH
0.6,0.0054,0.2362,,,TPLPLASTEH
0.8,0.0075,0.22729999,,,TPLPLASTEH
0.8,0.0068,0.22729999,,,TPLPLASTEH
0.8,0.0069999998,0.22729999,,,TPLPLASTEH
0.8,0.0070999996,0.22729999,,,TPLPLASTEH
0.8,0.0073,0.22729999,,,TPLPLASTEH
0.8,0.0074,0.22729999,,,TPLPLASTEH
0.8,0.0078,0.22729999,,,TPLPLASTEH
0.8,0.0077,0.22729999,,,TPLPLASTEH
