priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.6304483,1.6755463,24.150518,1.769,17.276,VTL,2024-07-07
1.5899808,1.6327118,23.511932,1.728,16.876,VTL,2024-07-13
1.5889181,1.6306795,23.472097,1.726,16.857,VTL,2024-07-20
1.7001201,1.7471454,24.935297,1.838,17.946,VTL,2024-07-27
1.7005728,1.7471454,25.193867,1.838,17.946,VTL,2024-07-27
1.6033349,1.6459999,20.40504,1.743,14.826,VTL,2024-08-03
1.581407,1.6234883,20.165049,1.721,14.643,VTL,2024-08-10
1.5073994,1.5420403,19.123692,1.635,13.912,VTL,2024-08-17
1.5235412,1.5640829,19.419643,1.664,14.158,VTL,2024-08-24
1.509075,1.5484499,19.195738,1.649,14.031,VTL,2024-09-01
1.4735931,1.5113996,18.758245,1.614,13.729,VTL,2024-09-08
1.4985647,1.5378194,19.086147,1.639,13.944,VTL,2024-09-15
1.4562345,1.4949849,18.55452,1.598,13.595,VTL,2024-09-21
1.4181648,1.4559023,18.04845,1.561,13.276,VTL,2024-09-28
1.4276038,1.4649695,18.181993,1.569,13.35,VTL,2024-10-05
1.4286722,1.4666892,18.18217,1.571,13.364,VTL,2024-10-12
1.4516661,1.490295,18.503494,1.594,13.557,VTL,2024-10-19
