dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
112.0,0.0279,0.4051,,,TCS
56.0,0.0143,0.4051,,,TCS
56.0,0.012999999,0.35689998,,,TCS
56.0,0.0128,0.35689998,,,TCS
56.0,0.013099999,0.35689998,,,TCS
56.0,0.013200001,0.35689998,,,TCS
56.0,0.0125,0.35689998,,,TCS
56.0,0.0123000005,0.35689998,,,TCS
56.0,0.0126,0.35689998,,,TCS
56.0,0.0124,0.35689998,,,TCS
40.0,0.0095999995,0.42810002,,,TCS
40.0,0.0097,0.42810002,,,TCS
