dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
2.4,0.02,0.21030001,,,ALEMBICLTD
2.4,0.0167,0.21030001,,,ALEMBICLTD
2.4,0.0172,0.21030001,,,ALEMBICLTD
2.4,0.015700001,0.21030001,,,ALEMBICLTD
2.4,0.0153,0.21030001,,,ALEMBICLTD
2.4,0.0163,0.21030001,,,ALEMBICLTD
2.4,0.0171,0.2018,,,ALEMBICLTD
2.4,0.0146,0.2018,,,ALEMBICLTD
2.4,0.0152,0.2018,,,ALEMBICLTD
2.4,0.0150999995,0.2018,,,ALEMBICLTD
2.4,0.015700001,0.2018,,,ALEMBICLTD
2.4,0.0172,0.2018,,,ALEMBICLTD
2.4,0.017,0.2018,,,ALEMBICLTD
2.4,0.0173,0.2018,,,ALEMBICLTD
2.4,0.0179,0.2018,,,ALEMBICLTD
