quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
0.746,3.016,118.493,0.049829997,0.29072002,0.18761,0.23768,0.07437,0.1096,SUMIT,2024-07-07
0.746,3.016,118.493,0.049829997,0.29072002,0.18761,0.23768,0.07437,0.1096,SUMIT,2024-07-13
0.746,3.016,118.493,0.049829997,0.29072002,0.18761,0.23768,0.07437,0.1096,SUMIT,2024-07-20
0.746,3.016,118.493,0.049829997,0.29072002,0.18761,0.23768,0.07437,0.1096,SUMIT,2024-07-27
0.746,3.016,118.493,0.049829997,0.29072002,0.18761,0.23768,0.07437,0.1096,SUMIT,2024-08-03
0.746,3.016,118.493,0.049829997,0.29072002,0.18761,0.23768,0.07437,0.1096,SUMIT,2024-08-10
0.746,3.016,118.493,0.049829997,0.29072002,0.18761,0.23768,0.07437,0.1096,SUMIT,2024-08-17
,,118.493,0.050640002,0.27726,0.16957001,0.07442,,,SUMIT,2024-08-24
,,118.493,0.050640002,0.27726,0.16957001,0.07442,,,SUMIT,2024-09-01
,,118.493,0.050640002,0.27726,0.16957001,0.07442,,,SUMIT,2024-09-08
,,118.493,0.050640002,0.27726,0.16957001,0.07442,,,SUMIT,2024-09-15
,,118.493,0.050640002,0.27726,0.16957001,0.07442,,,SUMIT,2024-09-21
,,118.493,0.050640002,0.27726,0.16957001,0.07442,,,SUMIT,2024-09-28
,,118.493,0.050640002,0.27726,0.16957001,0.07442,,,SUMIT,2024-10-05
,,118.493,0.050640002,0.27726,0.16957001,0.07442,,,SUMIT,2024-10-12
,,118.493,0.050640002,0.27726,0.16957001,0.07442,,,SUMIT,2024-10-19
