priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.1038175,2.222926,33.428574,2.015,23.615,COUNCODOS,2024-07-07
2.0949135,2.222926,33.428574,2.015,23.615,COUNCODOS,2024-07-13
1.8693986,1.9537683,29.380953,1.763,20.659,COUNCODOS,2024-07-20
1.9851245,2.1184294,31.857143,1.917,22.467,COUNCODOS,2024-07-27
2.3886771,2.5459151,38.285717,2.318,27.162,COUNCODOS,2024-08-03
2.3778129,2.409753,36.2381,2.262,40.144,COUNCODOS,2024-08-10
2.0836506,2.1310956,32.04762,2.112,37.479,COUNCODOS,2024-08-17
2.695384,2.5522485,40.300003,2.619,45.571,COUNCODOS,2024-08-24
2.4847026,2.3527548,37.149998,2.408,41.905,COUNCODOS,2024-09-01
2.608436,2.4699178,39.0,2.532,44.058,COUNCODOS,2024-09-08
2.5181441,2.3844206,37.65,2.442,42.487,COUNCODOS,2024-09-15
2.2762568,2.1247625,33.55,2.167,37.716,COUNCODOS,2024-09-21
2.4144754,2.286257,36.1,2.338,40.683,COUNCODOS,2024-09-28
2.3342159,2.2102597,34.899998,2.258,39.287,COUNCODOS,2024-10-05
2.3475924,2.222926,35.1,2.271,39.52,COUNCODOS,2024-10-12
2.2573013,2.1247625,33.55,2.167,37.716,COUNCODOS,2024-10-19
