country,industry,sector,longBusinessSummary,symbol
India,Luxury Goods,Consumer Cyclical,"Thangamayil Jewellery Limited operates a chain of retail jewelry stores in India. The company offers gold, diamond, silver, and platinum jewelries, as well as silver articles and gold coins. It is also involved in the manufacture and sale of jewelry, and other accessories and products. In addition, the company offers balanced gold saving schemes. It also offers its products through online. The company was founded in 1947 and is based in Madurai, India.",THANGAMAYL
