country,industry,sector,longBusinessSummary,symbol
India,Engineering & Construction,Industrials,"NBCC (India) Limited engages in project management consultancy, engineering procurement and construction, and real estate development businesses in India and internationally. The company provides services for various civil construction projects, including residential and commercial complexes, hospitals, educational institutions, and re-development projects of the government; infrastructure works for national security, and border fencing projects; and infrastructure projects, such as roads, water supply, waste management, storm water systems, and water storage solutions. It executes various projects, which include high rise chimneys, cooling towers, coal handling plants, roads, TV towers, airports, runways, etc.; and project conceptualization, feasibility studies, detailed project reports, engineering, tender specifications, and packages covering basic and detailed engineering, review of projects, procurement, construction drawings, commissioning, testing, and handing projects services. In addition, the company undertakes real estate projects, which include apartments and townships, and commercial projects, such as office buildings and shopping malls. Further, it is involved in the provision of post-construction maintenance services; implementation of integrated steel plants; consultancy services in the field of hospital planning, design, detail engineering, quality control, project management, and monitoring, as well as procurement, supply, installation, and commissioning of medical equipment; and conceptualizing, design, and construction business. The company was formerly known as National Buildings Construction Corporation Limited and changed its name to NBCC (India) Limited in May 2016. The company was incorporated in 1960 and is headquartered in New Delhi, India.",NBCC
