priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
26.723064,9.411273,243.8372,25.093,136.32,MCX,2024-07-07
25.29479,8.908266,233.2313,23.662,128.546,MCX,2024-07-13
25.648924,9.032984,232.61252,24.017,130.473,MCX,2024-07-20
28.061163,9.77905,256.34674,26.139,142.003,MCX,2024-07-27
26.057959,10.228791,126.58287,24.599,81.12,MCX,2024-08-03
26.34409,10.341109,128.19766,24.886,82.065,MCX,2024-08-10
27.898996,10.951473,135.13115,24.895,82.097,MCX,2024-08-17
29.23397,11.475503,142.84624,27.781,91.613,MCX,2024-08-24
31.187231,12.242236,151.49956,29.738,98.066,MCX,2024-09-01
32.35612,12.701073,156.26416,30.909,101.928,MCX,2024-09-08
31.94543,12.53986,156.23308,30.497,100.571,MCX,2024-09-15
34.926174,13.709921,169.0201,33.484,110.419,MCX,2024-09-21
34.316906,13.470759,166.65399,32.873,108.406,MCX,2024-09-28
34.93219,13.712283,169.49342,33.49,110.439,MCX,2024-10-05
38.575153,15.142292,188.65656,37.139,122.475,MCX,2024-10-12
39.48138,15.498023,192.29631,38.047,125.469,MCX,2024-10-19
