country,industry,sector,longBusinessSummary,symbol
India,Solar,Technology,"Urja Global Limited, together with its subsidiaries, engages in the design, consultancy, integration, supply, installation, commissioning, and maintenance of off-grid and grid-connected solar power plants and decentralized solar applications in India. It offers lithium IOB, automotive, inverter, solar, and e-rickshaw batteries under the Urja and I-volt brand names; solar study lamps, LED lanterns, solar panels and inverters, and solar home lighting systems; Urja Solar Atta Chakki, solar water pumps, and solar rooftop systems; e-rickshaws and e-scooters; and solar based charging stations. The company is also involved in mineral exploration, extraction, and processing; residential and commercial property development; and digital technology landscape. Urja Global Limited was incorporated in 1992 and is based in New Delhi, India.",URJA
