dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
5.0,0.0041,0.1228,,,NATCOPHARM
5.0,0.0042,0.1228,,,NATCOPHARM
5.0,0.0037,0.1228,,,NATCOPHARM
5.0,0.0037,0.1228,1.25,2024-02-26,NATCOPHARM
5.0,0.0034999999,0.1228,1.25,2024-02-26,NATCOPHARM
12.5,0.0086,0.1039,3.0,2024-08-23,NATCOPHARM
12.5,0.008,0.1039,,,NATCOPHARM
12.5,0.0081,0.1039,,,NATCOPHARM
12.5,0.007900001,0.1039,3.0,2024-08-23,NATCOPHARM
12.5,0.0083,0.1039,3.0,2024-08-23,NATCOPHARM
12.5,0.0088,0.1039,,,NATCOPHARM
12.5,0.0092,0.1039,3.0,2024-08-23,NATCOPHARM
12.5,0.0087,0.1039,,,NATCOPHARM
12.5,0.009,0.1039,,,NATCOPHARM
