dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
14.6,0.0273,0.24379998,3.0,2024-03-22,PFC
14.6,0.0256,0.24379998,3.0,2024-03-22,PFC
13.5,0.0253,0.24379998,2.5,2024-07-26,PFC
13.5,0.025,0.24379998,2.5,2024-07-26,PFC
13.5,0.0257,0.24379998,2.5,2024-07-26,PFC
16.75,0.0335,0.1751,3.25,2024-08-30,PFC
16.75,0.0346,0.1751,3.25,2024-08-30,PFC
16.75,0.0325,0.1751,3.25,2024-08-30,PFC
16.75,0.0305,0.1751,3.25,2024-08-30,PFC
16.75,0.0307,0.1751,3.25,2024-08-30,PFC
16.75,0.0348,0.1751,3.25,2024-08-30,PFC
16.75,0.0339,0.1751,3.25,2024-08-30,PFC
16.75,0.0361,0.1751,3.25,2024-08-30,PFC
16.75,0.0358,0.1751,3.25,2024-08-30,PFC
16.75,0.0357,0.1751,3.25,2024-08-30,PFC
