country,industry,sector,longBusinessSummary,symbol
India,Specialty Industrial Machinery,Industrials,"Voltas Limited operates as an air conditioning and engineering solution provider primarily in India, the Middle East, Africa, and internationally. It operates through three segments: Unitary Cooling Products for Comfort and Commercial Use; Electro-Mechanical Projects and Services; and Engineering Products and Services. The company manufactures, sells, and services cooling appliances and cold storage products, such as air conditioners, air coolers, freezers, visi coolers, water coolers and dispensers, variable refrigerant flow, and chillers, as well as washing machines, microwave, and dishwashers. It also undertakes electro-mechanical projects, including electrical; heating, ventilation, and air conditioning projects; and plumbing, firefighting, extra low voltage, and specialized activities. In addition, the company provides facilities maintenance and hard services, such as operations and maintenance contracts in various sectors, AMCs, retrofits and energy management, etc. Further, it engages in the provision of water treatment solutions for industrial and domestic sewage segments, as well as last mile connectivity of water under various government schemes; sale of capital machinery for textile industry; sale of spares and accessories for textile equipment; and sale of mining and construction equipment. Additionally, the company offers operations and maintenance services for mining and construction industry; sells mining and construction equipment; manufactures ducts and duct accessories; and undertakes engineering, procurement, and construction projects. It also engages in the drilling, irrigation, and landscaping activities; and construction of water treatment plants. Voltas Limited was incorporated in 1954 and is headquartered in Mumbai, India.",VOLTAS
