dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
1.8,0.0076,0.38880002,0.6,2024-02-23,UNIDT
1.8,0.0074,0.38880002,,,UNIDT
1.8,0.0077,0.38880002,,,UNIDT
1.8,0.0076,0.38880002,,,UNIDT
1.8,0.0073,0.38880002,,,UNIDT
1.8,0.0072000003,0.38880002,,,UNIDT
1.8,0.0070999996,0.2985,,,UNIDT
1.8,0.0066000004,0.2985,,,UNIDT
1.8,0.0069999998,0.2985,,,UNIDT
1.8,0.0067000003,0.2985,,,UNIDT
1.8,0.0073,0.2985,,,UNIDT
1.8,0.0072000003,0.2985,,,UNIDT
1.8,0.0076,0.2985,,,UNIDT
1.8,0.0074,0.2985,,,UNIDT
