dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
6.0,0.0216,0.71599996,,,ASPINWALL
6.0,0.020299999,0.71599996,,,ASPINWALL
6.0,0.022,0.43919998,,,ASPINWALL
6.0,0.021300001,0.43919998,,,ASPINWALL
6.0,0.0212,0.43919998,,,ASPINWALL
6.0,0.02,0.43919998,,,ASPINWALL
6.0,0.0216,0.43919998,,,ASPINWALL
6.0,0.0198,0.36560002,,,ASPINWALL
6.0,0.020299999,0.36560002,,,ASPINWALL
6.0,0.0199,0.36560002,,,ASPINWALL
6.0,0.020399999,0.36560002,,,ASPINWALL
6.0,0.0208,0.36560002,,,ASPINWALL
6.0,0.0214,0.36560002,,,ASPINWALL
6.0,0.0212,0.36560002,,,ASPINWALL
