earningsGrowth,revenueGrowth,symbol,Date
1.007,0.113,JKCEMENT,2024-07-07
1.007,0.113,JKCEMENT,2024-07-13
1.007,0.113,JKCEMENT,2024-07-20
0.616,0.016,JKCEMENT,2024-07-27
0.616,0.016,JKCEMENT,2024-08-03
0.616,0.016,JKCEMENT,2024-08-10
0.616,0.016,JKCEMENT,2024-08-17
0.616,0.016,JKCEMENT,2024-08-24
0.616,0.016,JKCEMENT,2024-09-01
0.616,0.016,JKCEMENT,2024-09-08
0.616,0.016,JKCEMENT,2024-09-15
0.616,0.016,JKCEMENT,2024-09-21
0.616,0.016,JKCEMENT,2024-09-28
0.616,0.016,JKCEMENT,2024-10-05
0.616,0.016,JKCEMENT,2024-10-12
0.616,0.016,JKCEMENT,2024-10-19
