earningsGrowth,revenueGrowth,symbol,Date
1.296,0.271,YESBANK,2024-07-07
1.296,0.271,YESBANK,2024-07-13
1.296,0.271,YESBANK,2024-07-20
0.417,0.167,YESBANK,2024-07-27
0.417,0.167,YESBANK,2024-08-03
0.417,0.167,YESBANK,2024-08-10
0.417,0.167,YESBANK,2024-08-17
0.417,0.167,YESBANK,2024-08-24
0.417,0.167,YESBANK,2024-09-01
0.417,0.167,YESBANK,2024-09-08
0.417,0.167,YESBANK,2024-09-15
0.417,0.167,YESBANK,2024-09-21
0.417,0.167,YESBANK,2024-09-28
0.417,0.167,YESBANK,2024-10-05
0.417,0.167,YESBANK,2024-10-12
0.417,0.167,YESBANK,2024-10-19
