country,industry,sector,longBusinessSummary,symbol
India,Information Technology Services,Technology,"Quintegra Solutions Limited provides information technology and consulting services in India. The company provides application management, including development, maintenance, migration, and reengineering; product engineering; systems, applications, and products (SAP); testing and validation; and technology consulting services. It offers software solutions for education and training, patient care, hospital management, and non-life insurance industries. The company serves its products to banking and financial, healthcare, education and training, engineering, logistics, and telecom industries the company was incorporated in 1994 and is headquartered in Chennai, India.",QUINTEGRA
