dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
0.3,0.0028,0.0277,,,KRITINUT
0.3,0.0025,0.0277,0.3,2024-06-11,KRITINUT
0.3,0.0026,0.0277,0.3,2024-06-11,KRITINUT
0.3,0.0026,0.0277,,,KRITINUT
0.3,0.0025,0.0277,,,KRITINUT
0.3,0.0023,0.0586,0.3,2024-06-11,KRITINUT
0.3,0.0021,0.0586,0.3,2024-06-11,KRITINUT
0.3,0.002,0.0586,0.3,2024-06-11,KRITINUT
0.3,0.0022,0.0586,0.3,2024-06-11,KRITINUT
0.3,0.0021,0.0586,,,KRITINUT
0.3,0.002,0.0586,,,KRITINUT
0.3,0.0022,0.0586,,,KRITINUT
