dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
6.0,0.0114,0.1475,,,APOLLOTYRE
6.0,0.0116,0.1475,,,APOLLOTYRE
6.0,0.0112,0.1475,,,APOLLOTYRE
6.0,0.0109,0.1475,,,APOLLOTYRE
6.0,0.012200001,0.39029998,,,APOLLOTYRE
6.0,0.0123000005,0.39029998,,,APOLLOTYRE
6.0,0.0117999995,0.39029998,,,APOLLOTYRE
6.0,0.0114,0.39029998,,,APOLLOTYRE
6.0,0.0116,0.39029998,,,APOLLOTYRE
6.0,0.011,0.39029998,,,APOLLOTYRE
6.0,0.0117,0.39029998,,,APOLLOTYRE
6.0,0.0119,0.39029998,,,APOLLOTYRE
