country,industry,sector,longBusinessSummary,symbol
India,Steel,Basic Materials,"Kamdhenu Ventures Limited trades in TMT bars and structural steel in India. The company dual paints series, designer finishes, exterior emulsion range, interior emulsion range, acrylic washable distemper, premium enamel paint, wood coating products, and water-proofing solutions. It offers its products through dealers, distributors, contractors, and vendors. Kamdhenu Ventures Limited was incorporated in 2019 and is based in Gurgaon, India.",KAMOPAINTS
