priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
16.690582,7.764463,67.578125,15.504,73.02,LATENTVIEW,2024-07-07
17.230726,8.017294,69.77865,16.046,75.575,LATENTVIEW,2024-07-13
16.753254,7.795131,68.022194,15.57,73.33,LATENTVIEW,2024-07-20
17.454187,8.121268,68.02631,16.269,76.625,LATENTVIEW,2024-07-27
15.621026,7.620095,64.06918,14.514,66.328,LATENTVIEW,2024-08-03
15.086065,7.361279,61.737766,13.984,63.905,LATENTVIEW,2024-08-10
15.176512,7.405412,62.107906,13.84,63.247,LATENTVIEW,2024-08-17
15.665506,7.5467887,63.293606,14.364,65.642,LATENTVIEW,2024-08-24
14.826999,7.23262,60.582706,13.72,62.7,LATENTVIEW,2024-09-01
14.483604,7.0673065,59.197994,13.382,61.152,LATENTVIEW,2024-09-08
14.91896,7.2789965,60.971176,13.815,63.135,LATENTVIEW,2024-09-15
14.638436,7.142857,59.755947,13.536,61.86,LATENTVIEW,2024-09-21
14.57405,7.11144,59.49312,13.472,61.566,LATENTVIEW,2024-09-28
14.127968,6.8862853,57.82663,13.011,59.457,LATENTVIEW,2024-10-05
14.377847,6.8975058,57.77569,13.034,59.562,LATENTVIEW,2024-10-12
14.914372,7.277501,60.95865,13.812,63.121,LATENTVIEW,2024-10-19
