earningsGrowth,revenueGrowth,symbol,Date
3.261,1.06,MOTILALOFS,2024-07-07
3.261,1.06,MOTILALOFS,2024-07-13
3.261,1.06,MOTILALOFS,2024-07-20
3.261,1.147,MOTILALOFS,2024-07-27
0.641,0.571,MOTILALOFS,2024-08-03
0.641,0.571,MOTILALOFS,2024-08-10
0.641,0.571,MOTILALOFS,2024-08-17
0.641,0.571,MOTILALOFS,2024-08-24
0.641,0.571,MOTILALOFS,2024-09-01
0.641,0.571,MOTILALOFS,2024-09-08
0.641,0.571,MOTILALOFS,2024-09-15
0.641,0.571,MOTILALOFS,2024-09-21
0.64,0.568,MOTILALOFS,2024-09-28
0.64,0.568,MOTILALOFS,2024-10-05
0.64,0.568,MOTILALOFS,2024-10-12
0.64,0.568,MOTILALOFS,2024-10-19
