dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
1.5,0.0062,0.1283,1.5,2023-09-22,SHREEPUSHK
1.5,0.006,0.1283,,,SHREEPUSHK
1.5,0.0068,0.1283,,,SHREEPUSHK
1.5,0.0062,0.1283,,,SHREEPUSHK
1.5,0.0057,0.1283,,,SHREEPUSHK
1.5,0.0061000003,0.1283,,,SHREEPUSHK
1.5,0.0061000003,0.113299996,,,SHREEPUSHK
1.5,0.0058999998,0.113299996,,,SHREEPUSHK
1.5,0.0058,0.113299996,,,SHREEPUSHK
1.5,0.006,0.113299996,,,SHREEPUSHK
1.5,0.0057,0.113299996,,,SHREEPUSHK
1.5,0.0062,0.113299996,,,SHREEPUSHK
