quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
0.685,1.524,72.688,0.04567,0.62034,0.36271,0.21157,0.04239,0.0313,VIRINCHI,2024-07-07
0.685,1.524,72.688,0.04567,0.62034,0.36271,0.21157,0.04239,0.0313,VIRINCHI,2024-07-13
0.685,1.524,72.688,0.04567,0.62034,0.36271,0.21157,0.04239,0.0313,VIRINCHI,2024-07-20
,,72.688,0.03505,0.6059,0.36031,0.11878,,,VIRINCHI,2024-07-27
,,72.688,0.03505,0.6059,0.36031,0.11878,,,VIRINCHI,2024-08-03
,,72.688,0.03505,0.6059,0.36031,0.11878,,,VIRINCHI,2024-08-10
,,72.688,0.03505,0.6059,0.36031,0.11878,,,VIRINCHI,2024-08-17
,,72.688,0.03505,0.6059,0.36031,0.11878,,,VIRINCHI,2024-08-24
,,72.688,0.03505,0.6059,0.36031,0.11878,,,VIRINCHI,2024-09-01
,,72.688,0.03505,0.6059,0.36031,0.11878,,,VIRINCHI,2024-09-08
,,72.688,0.03505,0.6059,0.36031,0.11878,,,VIRINCHI,2024-09-15
,,72.688,0.03505,0.6059,0.36031,0.11878,,,VIRINCHI,2024-09-21
,,72.688,0.03505,0.6059,0.36031,0.11878,,,VIRINCHI,2024-09-28
,,72.688,0.03505,0.6059,0.36031,0.11878,,,VIRINCHI,2024-10-05
,,72.688,0.03505,0.6059,0.36031,0.11878,,,VIRINCHI,2024-10-12
,,72.688,0.03505,0.6059,0.36031,0.11878,,,VIRINCHI,2024-10-19
