country,industry,sector,longBusinessSummary,symbol
India,Pollution & Treatment Controls,Industrials,"Banka BioLoo Limited engages in the sanitation, fecal sludge, and wastewater treatment businesses in India. It is involved in the operation, setting up, and maintenance of fecal sludge, waste water, and effluent treatment plants. The company offers BioToilet, BioDigester, and FootLoo; packaged sewage treatment plant; and urban sewage treatment plant. It is also involved in the installation and maintenance of bio toilets for Indian railways. In addition, the company produces granules and biopelettes for compostible packaging. It provides its solutions for communities, industrials, retail, and commercial sectors. The company was incorporated in 2012 and is based in Hyderabad, India.",BANKA
