country,industry,sector,longBusinessSummary,symbol
India,Engineering & Construction,Industrials,"Consolidated Construction Consortium Limited, together with its subsidiaries, engages in the provision of construction design, engineering, procurement, construction, and project management services in India and internationally. It undertakes airports, biotech parks, bridges and flyovers, car parking, commercial buildings, data centers, health care facilities, heavy civil structures, hotels and resorts, industrial and factory buildings, institutional, power plants, railways and metros, research and development centers, residential buildings, special and industrial structures, water engineering treatment, sports buildings, warehouse units, and other projects. The company also offers planning and scheduling services to various industries; consultancy and execution services for various contract works; electrical, mechanical, plumbing, firefighting, heating, ventilation, and air-conditioning works for infrastructure projects in the power transmission and airport sectors; and design, estimation, and procurement services. In addition, it provides interior fit out services; glazing solutions; and integrated software-based engineering design services to various engineering companies and architects, as well as offers ready-mix concrete, concrete blocks, and pre-cast items for clients. The company was incorporated in 1997 and is based in Chennai, India.",CCCL
