country,industry,sector,longBusinessSummary,symbol
India,Packaging & Containers,Consumer Cyclical,"Emmbi Industries Limited engages in the manufacturing, trading, and selling of high-density polyethylene (HDPE) and polypropylene (PP) woven polymer based products in India and internationally. The company provides various speciality packaging products, such as standard flexible intermediate bulk containers (FIBC), tunnel lift FIBC, single and two loops, and ventilated and net FIBC, as well as woven sacks, garden waste, planter/hedge, skip, yard, leno, peanut, back seam/centre seal woven, and bags; box bags, including bale bags, automobile covers, and lumber covers; and woven fabrics, which include silt fence, sandwich fabrics, roofing underlayment, and tarpaulin; as well as BOPP coated sacks, quad ton FIBC, drum FIBC, new rebar FIBC, and lumber wraps and covers. It also offers space confinement, conductive type C, flame retardant, anti-corrosive, and rodent repellent packaging bags, as well as de-watering, tamper evidence, and self-standing FIBCs; fall arrest systems; and carrier bags used for containing and transportation of asbestos. In addition, the company provides geo textile bags, canal and pond liner, flexi tank, and flood control bags. Further, it offers ground cover fabric, weed mats, and mulch films used for control of weed and conserve water; and crop covers to manage soil erosion, soil fertility, soil quality, water, weeds, pests, diseases, biodiversity, and wildlife in an agroecosystem. Additionally, the company provides industrial sling bags and protective furniture covers. It also exports its products. The company was formerly known as Emmbi Polyarns Limited and changed its name to Emmbi Industries Limited in July 2013. Emmbi Industries Limited was incorporated in 1994 and is based in Mumbai, India.",EMMBI
