dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
4.25,0.0077,0.1038,,,MOTILALOFS
4.25,0.008,0.1038,3.5,2024-02-06,MOTILALOFS
4.25,0.0075,0.104399994,3.5,2024-02-06,MOTILALOFS
4.25,0.0075,0.104399994,,,MOTILALOFS
4.25,0.0064999997,0.0754,3.5,2024-02-06,MOTILALOFS
4.25,0.0064999997,0.0754,,,MOTILALOFS
4.25,0.0069999998,0.0754,3.5,2024-02-06,MOTILALOFS
4.25,0.0070999996,0.0754,3.5,2024-02-06,MOTILALOFS
4.25,0.0061000003,0.0754,3.5,2024-02-06,MOTILALOFS
4.25,0.0058999998,0.0754,3.5,2024-02-06,MOTILALOFS
4.25,0.0056,0.0754,3.5,2024-02-06,MOTILALOFS
4.25,0.0056,0.0754,,,MOTILALOFS
4.25,0.0055,0.0754,3.5,2024-02-06,MOTILALOFS
4.25,0.0057,0.0754,3.5,2024-02-06,MOTILALOFS
4.25,0.0058,0.0754,,,MOTILALOFS
4.25,0.0053,0.0754,,,MOTILALOFS
4.25,0.0046,0.0754,,,MOTILALOFS
