country,industry,sector,longBusinessSummary,symbol
India,Farm & Heavy Construction Machinery,Industrials,"V.S.T. Tillers Tractors Limited manufactures and trades agriculture machinery in India and internationally. The company offers tractors; power tillers, weeders, and reapers; brush cutters; electrical pumps; diesel engines; engine, transmission, gear, steering, hydraulic, automotive, and pump set oil, as well as coolants and greases; precision agricultural implements comprising sprayers and rotary tillers; electric compact tractor drivetrains, electric drivetrains for walking tractors, and EV solutions tailored for sub-compact and compact tractors; and hydraulics, transmission, and front axle for agricultural and commercial use. It also provides automotive components; harvesters, binders, transplanters/planters, trench cutters, and front-end loaders; engine parts for tillers and tractors; small farm machinery; and precision components and spare parts. The company markets its products under the VST and FIELDTRAC brands through a network of dealers, distributors, and retailers; and serves small and marginal farmers. It also exports to approximately 40 countries. V.S.T. Tillers Tractors Limited was incorporated in 1967 and is headquartered in Bengaluru, India.",VSTTILLERS
