dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
9.5,0.0154,0.8311,,,MARICO
9.5,0.0147,0.8311,6.5,2024-03-06,MARICO
9.5,0.014199999,0.8311,6.5,2024-03-06,MARICO
9.5,0.0139999995,0.8311,6.5,2024-03-06,MARICO
9.5,0.0143,0.8311,6.5,2024-03-06,MARICO
9.5,0.0143,0.8311,,,MARICO
9.5,0.0145000005,0.8106,6.5,2024-03-06,MARICO
9.5,0.0146,0.8106,6.5,2024-03-06,MARICO
9.5,0.0139999995,0.8106,6.5,2024-03-06,MARICO
9.5,0.0147,0.8106,6.5,2024-03-06,MARICO
9.5,0.0143,0.8106,6.5,2024-03-06,MARICO
9.5,0.0139,0.8106,6.5,2024-03-06,MARICO
9.5,0.0136,0.8106,6.5,2024-03-06,MARICO
9.5,0.0137,0.8106,6.5,2024-03-06,MARICO
9.5,0.0138,0.8106,6.5,2024-03-06,MARICO
9.5,0.0143,0.8106,6.5,2024-03-06,MARICO
