country,industry,sector,longBusinessSummary,symbol
India,Oil & Gas Refining & Marketing,Energy,"Panama Petrochem Limited manufactures and sells specialty petroleum products for printing, textile, rubber, pharmaceutical, cosmetic, power, and other industrial oil industries in India and internationally. It offers white/liquid paraffin oil; petroleum jellies; transformer oil; rubber process oil; textile oils, including Panol-KNT and antistatic coning oil; industrial oils; greases, such as lithium and lithium complex, calcium and sodium based, and aluminum greases; automotive engine, gear, and transmission oils, as well as other automotive lubricants; drilling fluids; and fully- and semi-refined paraffin, slack, and micro waxes. The company also provides oils for ink, resin, and paint industries comprising petroleum distillates, aroma free distillates, naphthenic oils, high viscosity oils, black ink oils, bituminous black varnishes, petrolatum, and low aromatic white spirits under the PANOL brand. It exports its products to the United States, the United Kingdom, the Middle East, Europe, Australia, African sub-continent, and Southeast Asia. Panama Petrochem Limited was founded in 1975 and is based in Mumbai, India.",PANAMAPET
