country,industry,sector,longBusinessSummary,symbol
India,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"TTK Prestige Limited, together with its subsidiaries, manufactures and markets kitchen and home appliances under the Prestige and Judge brands in India and internationally. The company offers pressure cookers, gas stoves, mixer grinders, induction cooktops, hoptops, sandwich and roti makers, air fryers, electric grills, coffee makers, oven toaster grillers, milk boilers, rice cookers, kitchen hoods/chimneys, kettles, electric choppers, food processors, wet and grain grinders, fruit and veg cleaners, hand mixers, juicers, and hand blenders; and cookware comprising tawa, idli cookers, fry pans, pots and pans, and kadai and woks. It also provides iron, vacuum cleaner, floor polishers, cleaning tools, ladders, dust bins, gravity water purifiers, electric water purifiers, copper water dispensers, copper bottles, bottles, and flasks; knife/knife sets, manual hand blenders, cooker seperators, veggie cutters, gas lighters, spoon/ladles, and barbeque sets; and immersion rods, tiffin boxes, serve wares, dinner sets, and casseroles. The company sells its products through a network of outlets under the Prestige Xclusive name; and online. TTK Prestige Limited was incorporated in 1955 and is based in Bengaluru, India.",TTKPRESTIG
