dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
41.0,0.0318,0.65949994,,,GULFOILLUB
41.0,0.033800002,0.65949994,,,GULFOILLUB
41.0,0.0355,0.65949994,,,GULFOILLUB
41.0,0.032899998,0.65949994,,,GULFOILLUB
41.0,0.0339,0.65949994,,,GULFOILLUB
36.0,0.0291,0.6242,,,GULFOILLUB
36.0,0.0271,0.6242,,,GULFOILLUB
36.0,0.0256,0.6242,,,GULFOILLUB
36.0,0.0254,0.6242,,,GULFOILLUB
36.0,0.025899999,0.6242,,,GULFOILLUB
36.0,0.026400002,0.6242,,,GULFOILLUB
36.0,0.025799999,0.6242,,,GULFOILLUB
36.0,0.0274,0.6242,,,GULFOILLUB
36.0,0.028099999,0.6242,,,GULFOILLUB
