country,industry,sector,longBusinessSummary,symbol
India,Specialty Industrial Machinery,Industrials,"Mazda Limited engages in the manufacturing of engineering goods in India and internationally. The company operates in two segments, Engineering Products and Food Products. It offers vacuum systems, including steam jet boosters and ejectors; steam jet air ejector systems; combination vacuum systems of steam jet ejectors, liquid ring vacuum pumps, and liquid jet ejectors; thermocompressors; liquid and air jet ejectors; vapour and gas jet ejectors/systems; steam and liquid jet liquid ejectors; steam jet liquid heaters and mixers; single/double stage liquid ring vacuum pumps; and hotshot mechanical automatic pumps. The company provides evaporators comprising OSLO crystallizers, agitated thin film dryers, and stripper systems, and pilot plant, as well as falling/rising film, forced circulation, and combination type evaporators; vapor absorption machines/heat pumps and chiller vector systems; and air pollution control equipment, such as comprise jet venturi fume, high energy fume, and packed tower scrubbers. In addition, it offers heat transfer products that include condensing systems, steam surface condensers, steam jet air ejector systems, gland vent condensers, dump condensers, feed water heaters, oil coolers, shell and tube heat exchangers, flash tanks, and pressure vessels; and manufactures food products, such as instant drink powder, flavoring essence and extracts, food color, fruit jams, fruit squash, rose syrup, rose water/kwera water, vinegar/soya sauce, baking/vannila/custard powder, and mango chutney/mixed pickle. It serves its products to the chemicals and pesticides, drugs and pharmaceuticals, dye and intermediates, edible oil refining, ethylene-glycol-motive fluid, fertilizers, petroleum refinery, petro chemicals, power, steel, and vegetable oil industries. The company was incorporated in 1990 and is based in Ahmedabad, India.",MAZDA
