dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
22.5,0.0099,0.5263,,,HEG
22.5,0.0107,0.5263,,,HEG
22.5,0.011,0.5263,,,HEG
22.5,0.0106,0.5263,,,HEG
22.5,0.0105,0.5263,,,HEG
22.5,0.0109,0.5263,,,HEG
22.5,0.0112,0.83879995,,,HEG
22.5,0.0111,0.83879995,,,HEG
22.5,0.0113,0.83879995,,,HEG
22.5,0.0114,0.83879995,,,HEG
22.5,0.0109,0.83879995,,,HEG
22.5,0.01,0.83879995,,,HEG
22.5,0.0092,0.83879995,,,HEG
22.5,0.0095999995,0.83879995,,,HEG
4.5,0.0088,0.83879995,,,HEG
