country,industry,sector,longBusinessSummary,symbol
India,Specialty Chemicals,Basic Materials,"Tainwala Chemicals and Plastics (India) Limited manufactures and sells extruded plastic sheets in India. It operates in two segments, Plastic Sheets and Tradable Items. The company offers PVC rigid, flexible, and corrugated sheets, as well as PVC foils; and polypropylene, talc-filled polypropylene, glass-fabric laminated polypropylene, polyethylene, polystyrene, acrylontrile, and polypropylene copolymer sheets. It is also involved in commodity and share trading business. The company's products are used in the fabrication of industrial equipment; the lining of chemical tanks; signboards; automobiles; and pollution control equipment. It serves the engineering and construction, affluent treatment, automobile, auto ancillary, railway, chemical plant manufacturing, humanitarian, white goods, and other industries. Tainwala Chemicals and Plastics (India) Limited was incorporated in 1985 and is based in Mumbai, India.",TAINWALCHM
