dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
4.0,0.005,0.299,,,MOLDTKPAC
4.0,0.0050999997,0.299,,,MOLDTKPAC
4.0,0.0049,0.299,,,MOLDTKPAC
4.0,0.0052,0.20629999,,,MOLDTKPAC
4.0,0.0052,0.20629999,2.0,2024-04-12,MOLDTKPAC
4.0,0.0050999997,0.20629999,,,MOLDTKPAC
3.0,0.0038,0.20629999,,,MOLDTKPAC
3.0,0.0037,0.20629999,,,MOLDTKPAC
3.0,0.0039,0.20629999,1.0,2024-09-19,MOLDTKPAC
3.0,0.004,0.20629999,1.0,2024-09-19,MOLDTKPAC
3.0,0.004,0.20629999,,,MOLDTKPAC
3.0,0.0041,0.20629999,,,MOLDTKPAC
