priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
5.1261277,7.1870956,37.330135,4.293,23.052,ATAM,2024-07-07
5.1213865,7.0891685,36.750957,4.235,22.742,ATAM,2024-07-13
4.6645184,6.663464,34.610367,,,ATAM,2024-07-20
4.0215735,6.9590926,36.07663,4.081,22.404,ATAM,2024-07-27
4.028625,6.9590926,36.07663,4.081,22.404,ATAM,2024-07-27
3.8291647,6.6261406,34.350574,3.888,21.345,ATAM,2024-08-03
3.8635461,6.685636,34.592735,3.923,21.534,ATAM,2024-08-10
3.6816075,6.3083405,32.703068,3.735,20.505,ATAM,2024-08-17
3.6233025,6.2699084,32.44168,3.682,20.212,ATAM,2024-08-24
3.4116743,5.9036984,30.605364,3.47,19.048,ATAM,2024-09-01
3.5588121,6.151657,31.829828,3.614,19.836,ATAM,2024-09-08
3.3367178,5.7728834,29.927204,3.394,18.632,ATAM,2024-09-15
3.2840974,5.6357856,29.16061,3.315,18.196,ATAM,2024-09-21
3.3420572,5.7832303,29.923517,3.4,18.665,ATAM,2024-09-28
3.2085884,5.5522704,28.838772,3.266,17.93,ATAM,2024-10-05
3.2673059,5.587007,28.963604,3.286,18.041,ATAM,2024-10-12
3.2154222,5.564096,28.84483,3.273,17.968,ATAM,2024-10-19
