dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
1.5,0.0008,0.0438,1.5,2023-09-14,PRESTIGE
1.5,0.00090000004,0.044899996,1.5,2023-09-14,PRESTIGE
1.5,0.00090000004,0.044899996,,,PRESTIGE
1.5,0.0008,0.044899996,1.5,2023-09-14,PRESTIGE
1.8,0.001,0.044899996,1.8,2024-09-23,PRESTIGE
1.8,0.00090000004,0.044899996,1.8,2024-09-23,PRESTIGE
1.8,0.001,0.044899996,1.8,2024-09-23,PRESTIGE
