dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
0.65,0.0089,0.45139998,,,MSUMI
0.65,0.0089,0.45139998,0.65,2023-08-09,MSUMI
0.65,0.009,0.45139998,0.65,2023-08-09,MSUMI
0.65,0.0086,0.45139998,0.65,2023-08-09,MSUMI
0.65,0.0086,0.45139998,,,MSUMI
0.8,0.011,0.45139998,0.8,2024-08-14,MSUMI
0.8,0.011,0.45139998,,,MSUMI
0.8,0.0112,0.43330002,0.8,2024-08-14,MSUMI
0.8,0.0116,0.43330002,0.8,2024-08-14,MSUMI
0.8,0.0113,0.43330002,0.8,2024-08-14,MSUMI
0.8,0.0114,0.43330002,0.8,2024-08-14,MSUMI
0.8,0.0114,0.43330002,,,MSUMI
0.8,0.0115,0.43330002,0.8,2024-08-14,MSUMI
0.8,0.011,0.43330002,0.8,2024-08-14,MSUMI
0.8,0.0119,0.43330002,0.8,2024-08-14,MSUMI
0.8,0.0121,0.43330002,,,MSUMI
0.8,0.0125,0.43330002,,,MSUMI
