priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
10.429387,19.287922,37.732716,10.403,21.394,HINDZINC,2024-07-07
9.938022,18.482008,36.24046,9.899,20.297,HINDZINC,2024-07-13
9.588399,17.845224,34.97275,9.557,19.595,HINDZINC,2024-07-20
9.137177,16.781603,33.32413,8.985,18.424,HINDZINC,2024-07-27
9.023627,16.781603,32.888283,8.985,18.424,HINDZINC,2024-07-27
9.739293,18.124685,33.894955,9.707,19.903,HINDZINC,2024-08-03
8.700847,16.517435,30.857143,8.605,17.381,HINDZINC,2024-08-10
7.559552,14.456926,27.021832,8.282,16.727,HINDZINC,2024-08-17
7.540636,14.287302,26.663206,7.439,15.025,HINDZINC,2024-08-24
7.2803965,13.924419,25.97251,7.249,14.642,HINDZINC,2024-09-01
7.078305,13.537901,25.251554,7.047,14.234,HINDZINC,2024-09-08
7.22006,13.80902,25.770628,7.189,14.52,HINDZINC,2024-09-15
7.281152,13.92303,25.969917,7.249,14.641,HINDZINC,2024-09-21
7.6046157,14.544518,27.171429,7.574,15.297,HINDZINC,2024-09-28
7.5239205,14.383237,26.884096,7.489,15.127,HINDZINC,2024-10-05
7.3923492,14.018964,26.176012,7.299,14.742,HINDZINC,2024-10-12
7.385084,14.084311,26.380207,7.333,14.811,HINDZINC,2024-10-19
