priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.3536741,1.1682034,12.722741,0.765,11.479,MAWANASUG,2024-07-07
0.35121614,1.1582872,12.614746,0.762,11.434,MAWANASUG,2024-07-13
0.32665494,1.0789577,11.750779,0.738,11.074,MAWANASUG,2024-07-20
0.33182177,1.0896367,11.867082,0.742,11.123,MAWANASUG,2024-07-27
0.32922408,1.0874437,11.843199,0.741,11.113,MAWANASUG,2024-08-03
0.3052648,0.9989607,10.879542,0.714,10.711,MAWANASUG,2024-08-10
0.30052516,1.0370046,8.7357435,0.685,8.959,MAWANASUG,2024-08-17
0.33022952,1.1395037,9.599197,0.724,9.481,MAWANASUG,2024-08-24
0.36004412,1.2378075,10.42731,0.753,9.854,MAWANASUG,2024-09-01
0.3286821,1.1341641,9.554216,0.723,9.46,MAWANASUG,2024-09-08
0.3187341,1.0993621,9.2610445,0.713,9.328,MAWANASUG,2024-09-15
0.33808136,1.1634359,9.800803,0.731,9.571,MAWANASUG,2024-09-21
0.3433266,1.1840311,9.966292,0.737,9.65,MAWANASUG,2024-09-28
0.32909647,1.1350223,9.561446,0.723,9.464,MAWANASUG,2024-10-05
0.31995043,1.1040342,9.300402,0.714,9.346,MAWANASUG,2024-10-12
0.31218582,1.0772414,9.074699,0.706,9.245,MAWANASUG,2024-10-19
