country,industry,sector,longBusinessSummary,symbol
India,Banks—Regional,Financial Services,"Union Bank of India provides various banking products and services. It operates through four segments: Treasury Operations, Retail Banking Operations, Corporate and Wholesale Banking, and Other Banking Operations. The company offers savings and current accounts; term deposits; home, vehicle, education, personal, agriculture, and gold loans; loans against the property; and loans for senior citizen and pensioners, as well as products and loans for micro, small, and medium enterprises. It also provides mutual funds; life, non-life, and health insurance products; demat and online trading services; tax saving deposits; government saving schemes; and safe deposit locker and cheque collection services. In addition, the company offers corporate loans, that includes export scheme, line of credit, trade finance, working capital, project financing, and channel finance; debt structuring/restructuring, loan syndication, and structured finance services; cash management, ECGC cover, and foreign exchange services, as well as derivatives; export and import finance services; NRI banking services; and treasury and other products, and remittance services. Further, it provides app, internet, self-service, ATM, and SMS banking services; point of sale terminal and immediate payment services; and debit, credit, gift, and payroll cards. The company was incorporated in 1919 and is headquartered in Mumbai, India.",UNIONBANK
