country,industry,sector,longBusinessSummary,symbol
India,Packaged Foods,Consumer Defensive,"Sarveshwar Foods Limited manufactures and sells of basmati and non basmati rice in India. The company provides basmati brown rice, raw rice, steam rice, silky raw rice, white parboiled rice, and golden parboiled rice; and non-basmati rice, including Indian long/medium/short grain white raw rice, white parboiled rice, grain golden parboiled rice, and grain brown rice. It also offers organic foods under the brand name of Nimbark. The company exports its products. Sarveshwar Foods Limited was formerly known as Sarveshwar Organic Foods Limited and changed its name to Sarveshwar Foods Limited in June 2015. The company was founded in 1890 and is based in Jammu, India.",SARVESHWAR
