dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
,,,1.0,2016-07-13,RSSOFTWARE
0.5,0.002,,,,RSSOFTWARE
0.5,0.0021,,,,RSSOFTWARE
0.5,0.0019,,,,RSSOFTWARE
0.5,0.0018000001,,,,RSSOFTWARE
0.5,0.0017,,,,RSSOFTWARE
0.5,0.0015,,,,RSSOFTWARE
0.5,0.0016,,,,RSSOFTWARE
