country,industry,sector,longBusinessSummary,symbol
India,Broadcasting,Communication Services,"Network18 Media & Investments Limited operates as a media and entertainment company in India. The company engages in television, digital, filmed entertainment, e-commerce, print, and other allied businesses. It operates business news channels, such as CNBC-TV18, CNBC Awaaz, and CNBC Bajar; general news channels, including CNN News18, News18 India, and News18 International; and regional news channels comprising News18 network. The company also operates Hindi general entertainment channels consisting of Colors, Colors Cineplex, Colors Rishtey, Rishtey Cineplex, MTV India, and MTV Beats; English entertainment channels, including VH1, Comedy Central, and Colors Infinity; and regional entertainment channels consisting of Colors Kannada, Colors Super, Kannada Cinema, Colors Bangla, Colors Marathi, Colors Gujarati, Colors Odiya, and Colors Tamil. In addition, it operates kids entertainment channels comprising Nickelodeon, Sonic, Nick Jr., and Nick HD+; factual entertainment and lifestyle channels, such as HistoryTV18; VOOT, a Viacom18's video-on-demand platform and JioCinema; filmed entertainment channels, such as Viacom18 Studio for Motion Pictures; and IndiaCast, a content asset monetization channel, as well as Tipping Point for digital content production. Further, the company operates digital content websites, including MoneyControl, News18.com, CNBCTV18.com, and Firstpost, as well as bookmyshow.com, an online ticketing platform; and TopperLearning, a premier K-12 content, delivery, and assessment service provider. Additionally, it publishes Forbes India, Overdrive, and Better Photography magazines; and produces films and TV shows. The company was formerly known as Network18 Fincap Private Limited and changed its name to Network18 Media & Investments Limited in December 2007. Network18 Media & Investments Limited was incorporated in 1996 and is based in Mumbai, India. Network18 Media & Investments Limited operates as a subsidiary of Reliance Industries Limited.",NETWORK18
