country,industry,sector,longBusinessSummary,symbol
India,Apparel Manufacturing,Consumer Cyclical,"Kewal Kiran Clothing Limited manufacturing, marketing, and retailing of branded readymade garments and finished accessories in India and internationally. It offers jeans, shirts, trousers, t-shirt, and other products; and winterwear, athleisure, casual blazer, and accessories under the Killer, Easies, Lawman, Integriti, Desi Belle, Izel, and Iti brand names. The company distributes its products through exclusive brand outlets, large-format stores, traditional multi-brand outlets, and e-commerce platforms. Kewal Kiran Clothing Limited was founded in 1980 and is based in Mumbai, India.",KKCL
