quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
3.515,7.3,,0.14682001,0.3167,0.17357,0.15175,0.11379,0.18020001,BEPL,2024-07-07
3.515,7.3,,0.14682001,0.3167,0.17357,0.15175,0.11379,0.18020001,BEPL,2024-07-13
,,,0.14378001,0.31129,0.17132999,0.17421,,,BEPL,2024-07-20
,,,0.14378001,0.31129,0.17132999,0.17421,,,BEPL,2024-07-27
,,,0.14378001,0.31129,0.17132999,0.17421,,,BEPL,2024-08-03
,,,0.14378001,0.31129,0.17132999,0.17421,,,BEPL,2024-08-10
,,,0.14378001,0.31129,0.17132999,0.17421,,,BEPL,2024-08-17
,,,0.14378001,0.31129,0.17132999,0.17421,,,BEPL,2024-08-24
,,,0.14378001,0.31129,0.17132999,0.17421,,,BEPL,2024-09-01
,,,0.14378001,0.31129,0.17132999,0.17421,,,BEPL,2024-09-08
,,,0.14378001,0.31129,0.17132999,0.17421,,,BEPL,2024-09-15
,,,0.14378001,0.31129,0.17132999,0.17421,,,BEPL,2024-09-21
,,,0.14378001,0.31129,0.17132999,0.17421,,,BEPL,2024-09-28
,,,0.14378001,0.31129,0.17132999,0.17421,,,BEPL,2024-10-05
,,,0.14378001,0.31129,0.17132999,0.17421,,,BEPL,2024-10-12
,,,0.14378001,0.31129,0.17132999,0.17421,,,BEPL,2024-10-19
