earningsGrowth,revenueGrowth,symbol,Date
0.554,0.055,KAMDHENU,2024-07-07
0.554,0.055,KAMDHENU,2024-07-13
0.554,0.055,KAMDHENU,2024-07-20
0.553,0.081,KAMDHENU,2024-07-27
0.553,0.081,KAMDHENU,2024-08-03
0.553,0.081,KAMDHENU,2024-08-10
0.259,-0.115,KAMDHENU,2024-08-17
0.259,-0.115,KAMDHENU,2024-08-24
0.259,-0.115,KAMDHENU,2024-09-01
0.259,-0.115,KAMDHENU,2024-09-08
0.259,-0.115,KAMDHENU,2024-09-15
0.259,-0.115,KAMDHENU,2024-09-21
0.259,-0.115,KAMDHENU,2024-09-28
0.259,-0.115,KAMDHENU,2024-10-05
0.259,-0.115,KAMDHENU,2024-10-12
0.259,-0.115,KAMDHENU,2024-10-19
