earningsGrowth,revenueGrowth,symbol,Date
0.174,0.131,PODDARMENT,2024-07-07
0.174,0.131,PODDARMENT,2024-07-13
0.174,0.131,PODDARMENT,2024-07-20
0.174,0.131,PODDARMENT,2024-07-27
0.174,0.131,PODDARMENT,2024-08-03
0.108,0.09,PODDARMENT,2024-08-10
0.108,0.075,PODDARMENT,2024-08-17
0.108,0.075,PODDARMENT,2024-08-24
0.108,0.075,PODDARMENT,2024-09-01
0.108,0.075,PODDARMENT,2024-09-08
0.108,0.075,PODDARMENT,2024-09-15
0.108,0.075,PODDARMENT,2024-09-21
0.108,0.075,PODDARMENT,2024-09-28
0.108,0.075,PODDARMENT,2024-10-05
0.108,0.075,PODDARMENT,2024-10-12
0.108,0.075,PODDARMENT,2024-10-19
