dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
0.75,0.0047,0.1689,,,LAMBODHARA
0.75,0.0047,0.1689,0.75,2023-09-14,LAMBODHARA
0.75,0.0047999998,0.1689,0.75,2023-09-14,LAMBODHARA
0.75,0.004,0.1689,0.75,2023-09-14,LAMBODHARA
0.75,0.0038,0.1689,0.75,2023-09-14,LAMBODHARA
0.75,0.0038,0.1689,,,LAMBODHARA
0.75,0.0041,0.1689,0.75,2023-09-14,LAMBODHARA
0.75,0.0041,0.1689,0.5,2024-09-09,LAMBODHARA
0.5,0.0026,0.16229999,0.5,2024-09-09,LAMBODHARA
0.5,0.0027,0.16229999,0.5,2024-09-09,LAMBODHARA
0.5,0.003,0.16229999,0.5,2024-09-09,LAMBODHARA
0.5,0.0029,0.16229999,0.5,2024-09-09,LAMBODHARA
0.5,0.0031,0.16229999,0.5,2024-09-09,LAMBODHARA
0.5,0.0031,0.16229999,0.5,2024-09-09,LAMBODHARA
