country,industry,sector,longBusinessSummary,symbol
India,Information Technology Services,Technology,"Tech Mahindra Limited provides information technology services and solutions in the Americas, Europe, India, and internationally. The company operates through Information technology (IT) Business and Business Processing Outsourcing (BPO) segments. It offers cloud consulting, business excellence, digital supply chain, Application Development Maintenance, intelligent automation, testing, performance engineering, data analytics, and artificial intelligence services. The company also provides infrastructure and cloud services, including cloud, FLEX Digital workplace, and data center; engineering and network services; digital enterprise applications; and business process, cyber security, blockchain, and metaverse services, as well as customer experience and sustainability as a service. It serves communication; banking and financial services; energy and utilities; healthcare and life sciences; hi-tech; insurance; manufacturing; media and entertainment; private equity; oil and gas; professional service; and travel, transportation, hospitality, and logistic sectors. The company was incorporated in 1986 and is based in Pune, India.",TECHM
