country,industry,sector,longBusinessSummary,symbol
India,Steel,Basic Materials,"Steel Exchange India Limited engages in the manufacture and sale of steel products under the SIMHADRI TMT brand name in India. It operates through Iron and Steel, and Power segments. The company offers rebars and wires; billets and ingots; sponge iron and pig iron; steel scrap and structural; iron ore and iron ore fines; and mill scale and others. It also deals in a range of steel products, including semis, coal, scrap, and sponge iron. In addition, the company generates and sell power from waste heat recovery boilers. Steel Exchange India Limited was incorporated in 1999 and is based in Visakhapatnam, India.",STEELXIND
