priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.5757642,7.576895,41.8163,2.648,24.784,AMNPLST,2024-07-07
2.4082398,7.0876193,39.06207,2.481,23.226,AMNPLST,2024-07-13
2.2479458,6.615862,36.512432,2.321,21.724,AMNPLST,2024-07-20
2.7666698,8.142503,45.06233,2.84,26.585,AMNPLST,2024-07-27
2.7666698,8.142503,44.81405,2.84,26.585,AMNPLST,2024-07-27
2.765819,8.14,44.86207,2.839,26.577,AMNPLST,2024-08-03
2.8036606,8.25137,44.614346,2.811,26.314,AMNPLST,2024-08-10
2.7017326,7.9573045,43.082657,2.751,25.538,AMNPLST,2024-08-17
2.8359897,8.182547,44.422554,2.855,26.511,AMNPLST,2024-08-24
2.6690176,7.8609505,42.560974,2.746,25.495,AMNPLST,2024-09-01
2.7289221,8.0011015,43.261166,2.794,25.938,AMNPLST,2024-09-08
2.7714107,8.162524,44.25373,2.848,26.448,AMNPLST,2024-09-15
2.6851616,7.9059987,42.80488,2.761,25.637,AMNPLST,2024-09-21
2.6125102,7.694522,41.659893,2.689,24.969,AMNPLST,2024-09-28
2.5980666,7.596916,41.131435,2.656,24.66,AMNPLST,2024-10-05
2.537307,7.306605,39.66712,2.557,23.743,AMNPLST,2024-10-12
2.780695,8.1525135,44.19946,2.845,26.416,AMNPLST,2024-10-19
