dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
2.0,0.0050999997,0.112399995,,,GEECEE
2.0,0.0052,0.112399995,,,GEECEE
2.0,0.0055,0.112399995,,,GEECEE
2.0,0.0053,0.112399995,,,GEECEE
2.0,0.0054,0.112399995,,,GEECEE
2.0,0.0055,0.0988,,,GEECEE
2.0,0.0052,0.0988,,,GEECEE
2.0,0.005,0.0987,,,GEECEE
2.0,0.0050999997,0.0987,,,GEECEE
2.0,0.0052,0.0987,,,GEECEE
2.0,0.0047999998,0.0987,,,GEECEE
2.0,0.0049,0.0987,,,GEECEE
