earningsGrowth,revenueGrowth,symbol,Date
0.449,-0.19,MAITHANALL,2024-07-07
0.449,-0.19,MAITHANALL,2024-07-13
0.449,-0.19,MAITHANALL,2024-07-20
0.449,-0.19,MAITHANALL,2024-07-27
0.449,-0.19,MAITHANALL,2024-08-03
0.449,-0.19,MAITHANALL,2024-08-10
0.449,-0.19,MAITHANALL,2024-08-17
6.653,-0.071,MAITHANALL,2024-08-24
6.653,-0.071,MAITHANALL,2024-09-01
6.653,-0.071,MAITHANALL,2024-09-08
6.653,-0.071,MAITHANALL,2024-09-15
6.653,-0.071,MAITHANALL,2024-09-21
6.653,-0.071,MAITHANALL,2024-09-28
6.653,-0.071,MAITHANALL,2024-10-05
6.653,-0.071,MAITHANALL,2024-10-12
6.653,-0.071,MAITHANALL,2024-10-19
