earningsGrowth,revenueGrowth,symbol,Date
0.383,0.268,APOLLO,2024-07-07
0.383,0.268,APOLLO,2024-07-13
0.383,0.268,APOLLO,2024-07-20
0.383,0.268,APOLLO,2024-07-27
0.383,0.268,APOLLO,2024-08-03
0.383,0.268,APOLLO,2024-08-10
3.833,0.581,APOLLO,2024-08-17
3.833,0.581,APOLLO,2024-08-24
3.833,0.581,APOLLO,2024-09-01
3.833,0.581,APOLLO,2024-09-08
3.833,0.581,APOLLO,2024-09-15
3.833,0.581,APOLLO,2024-09-21
3.833,0.581,APOLLO,2024-09-28
3.833,0.581,APOLLO,2024-10-05
3.833,0.581,APOLLO,2024-10-12
3.833,0.581,APOLLO,2024-10-19
