country,industry,sector,longBusinessSummary,symbol
India,Publishing,Communication Services,"HT Media Limited, together with its subsidiaries, engages in the printing and publication of newspapers and periodicals in India. The company operates through three segments: Printing and Publication of Newspapers & Periodicals, Radio Broadcast & Entertainment, and Digital. It publishes Hindustan Times, an English daily newspaper; Mint, a business daily newspaper; and Hindustan, a Hindi daily newspaper. The company is also involved in FM radio broadcast and other related activities through its radio stations operating under the Fever 104, Fever, Punjabi Fever, Radio One, and Radio Nasha brands. In addition, it operates Shine.com, a job portal; Shine Learning, a platform for upskilling; Hindustantimes.com, an English news website; Livemint.com, a business news website; Livehindustan.com, a Hindi news website; Desimartini.com, a movie reviews and ratings website; HT Smartcast, a podcast platform; Health Shots, a health and wellness platform for millennial women; VCCircle and TechCircle news platforms; VCCEdge and SalesEdge research platforms; FAB Market, B2B e-commerce marketplace for audio content and ancillary services; and FAB Play, an audio management application, as well as HT Brand Studio; Mint Lounge, a weekend magazine of Mint to guide on intelligent lifestyle; and OTTplay, a content aggregation and discovery platform. Further, the company provides mobile and social media marketing, advertising, mobile CRM and loyalty campaigns, and trading and management consultancy services, as well as mobile music content and ring tones. Additionally, it rents and invests in properties; engages in sale of third party newspaper and internet radio; and carries on investment activities, as well as undertakes commercial printing jobs; and engages in providing solutions under HT One Audience, HT AdWorks, HT Classifieds, and HT Syndication. The company was founded in 1924 and is based in New Delhi, India. HT Media Limited is a subsidiary of The Hindustan Times Limited.",HTMEDIA
